Filename: D:\_RESEARCH\_datasets\GudalurSTD\Data_in_brief_dataset\DATA\AIRBORNE\AVNG_PROCESSED\AVNG_REFL
ROI: Region #1 [Green] 4 points

Basic Stats	  Min	  Max	       Mean	     Stdev
           	 5669	      0	      3	  0.0000	 75.0000
           	 5673	      0	      3	  0.0000	 75.0000
           	 5677	      0	      3	  0.0000	 75.0000
           	 5681	      0	      3	  0.0000	 75.0000
           	 5685	      0	      3	  0.0000	 75.0000
           	 5689	      0	      3	  0.0000	 75.0000
           	 5693	      0	      3	  0.0000	 75.0000
           	 5697	      0	      3	  0.0000	 75.0000
           	 5701	      0	      3	  0.0000	 75.0000
           	 5705	      0	      3	  0.0000	 75.0000
           	 5709	      0	      3	  0.0000	 75.0000
           	 5713	      0	      3	  0.0000	 75.0000
           	 5717	      0	      3	  0.0000	 75.0000
           	 5721	      0	      3	  0.0000	 75.0000
           	 5725	      0	      3	  0.0000	 75.0000
           	 5729	      0	      3	  0.0000	 75.0000
           	 5733	      0	      3	  0.0000	 75.0000
           	 5737	      0	      3	  0.0000	 75.0000
           	 5741	      0	      3	  0.0000	 75.0000
           	 5745	      0	      3	  0.0000	 75.0000
           	 5749	      0	      3	  0.0000	 75.0000
           	 5753	      0	      3	  0.0000	 75.0000
           	 5757	      0	      3	  0.0000	 75.0000
           	 5761	      0	      3	  0.0000	 75.0000
           	 5765	      0	      3	  0.0000	 75.0000
           	 5769	      0	      3	  0.0000	 75.0000
           	 5773	      0	      3	  0.0000	 75.0000
           	 5777	      0	      3	  0.0000	 75.0000
           	 5781	      0	      3	  0.0000	 75.0000
           	 5785	      0	      3	  0.0000	 75.0000
           	 5789	      0	      3	  0.0000	 75.0000
           	 5793	      0	      3	  0.0000	 75.0000
           	 5797	      1	      4	 25.0000	100.0000

Histogram  	   DN	   Npts	  Total	 Percent	 Acc Pct
Band 111   	 4941	      1	      1	 25.0000	 25.0000
Bin=5      	 4946	      0	      1	  0.0000	 25.0000
           	 4951	      0	      1	  0.0000	 25.0000
           	 4956	      0	      1	  0.0000	 25.0000
           	 4961	      0	      1	  0.0000	 25.0000
           	 4966	      0	      1	  0.0000	 25.0000
           	 4971	      0	      1	  0.0000	 25.0000
           	 4976	      0	      1	  0.0000	 25.0000
           	 4981	      0	      1	  0.0000	 25.0000
           	 4986	      0	      1	  0.0000	 25.0000
           	 4991	      0	      1	  0.0000	 25.0000
           	 4996	      0	      1	  0.0000	 25.0000
           	 5001	      0	      1	  0.0000	 25.0000
           	 5006	      0	      1	  0.0000	 25.0000
           	 5011	      0	      1	  0.0000	 25.0000
           	 5016	      0	      1	  0.0000	 25.0000
           	 5021	      0	      1	  0.0000	 25.0000
           	 5026	      0	      1	  0.0000	 25.0000
           	 5031	      0	      1	  0.0000	 25.0000
           	 5036	      0	      1	  0.0000	 25.0000
           	 5041	      0	      1	  0.0000	 25.0000
           	 5046	      0	      1	  0.0000	 25.0000
           	 5051	      0	      1	  0.0000	 25.0000
           	 5056	      0	      1	  0.0000	 25.0000
           	 5061	      0	      1	  0.0000	 25.0000
           	 5066	      0	      1	  0.0000	 25.0000
           	 5071	      0	      1	  0.0000	 25.0000
           	 5076	      0	      1	  0.0000	 25.0000
           	 5081	      0	      1	  0.0000	 25.0000
           	 5086	      0	      1	  0.0000	 25.0000
           	 5091	      0	      1	  0.0000	 25.0000
           	 5096	      0	      1	  0.0000	 25.0000
           	 5101	      0	      1	  0.0000	 25.0000
           	 5106	      0	      1	  0.0000	 25.0000
           	 5111	      0	      1	  0.0000	 25.0000
           	 5116	      0	      1	  0.0000	 25.0000
           	 5121	      0	      1	  0.0000	 25.0000
           	 5126	      0	      1	  0.0000	 25.0000
           	 5131	      0	      1	  0.0000	 25.0000
           	 5136	      0	      1	  0.0000	 25.0000
           	 5141	      0	      1	  0.0000	 25.0000
           	 5146	      0	      1	  0.0000	 25.0000
           	 5151	      0	      1	  0.0000	 25.0000
           	 5156	      0	      1	  0.0000	 25.0000
           	 5161	      0	      1	  0.0000	 25.0000
           	 5166	      0	      1	  0.0000	 25.0000
           	 5171	      0	      1	  0.0000	 25.0000
           	 5176	      0	      1	  0.0000	 25.0000
           	 5181	      0	      1	  0.0000	 25.0000
           	 5186	      0	      1	  0.0000	 25.0000
           	 5191	      0	      1	  0.0000	 25.0000
           	 5196	      0	      1	  0.0000	 25.0000
           	 5201	      0	      1	  0.0000	 25.0000
           	 5206	      0	      1	  0.0000	 25.0000
           	 5211	      0	      1	  0.0000	 25.0000
           	 5216	      0	      1	  0.0000	 25.0000
           	 5221	      0	      1	  0.0000	 25.0000
           	 5226	      0	      1	  0.0000	 25.0000
           	 5231	      0	      1	  0.0000	 25.0000
           	 5236	      0	      1	  0.0000	 25.0000
           	 5241	      0	      1	  0.0000	 25.0000
           	 5246	      0	      1	  0.0000	 25.0000
           	 5251	      0	      1	  0.0000	 25.0000
           	 5256	      0	      1	  0.0000	 25.0000
           	 5261	      0	      1	  0.0000	 25.0000
           	 5266	      0	      1	  0.0000	 25.0000
           	 5271	      0	      1	  0.0000	 25.0000
           	 5276	      0	      1	  0.0000	 25.0000
           	 5281	      0	      1	  0.0000	 25.0000
           	 5286	      0	      1	  0.0000	 25.0000
           	 5291	      0	      1	  0.0000	 25.0000
           	 5296	      0	      1	  0.0000	 25.0000
           	 5301	      0	      1	  0.0000	 25.0000
           	 5306	      0	      1	  0.0000	 25.0000
           	 5311	      0	      1	  0.0000	 25.0000
           	 5316	      0	      1	  0.0000	 25.0000
           	 5321	      0	      1	  0.0000	 25.0000
           	 5326	      0	      1	  0.0000	 25.0000
           	 5331	      0	      1	  0.0000	 25.0000
           	 5336	      0	      1	  0.0000	 25.0000
           	 5341	      0	      1	  0.0000	 25.0000
           	 5346	      0	      1	  0.0000	 25.0000
           	 5351	      0	      1	  0.0000	 25.0000
           	 5356	      0	      1	  0.0000	 25.0000
           	 5361	      0	      1	  0.0000	 25.0000
           	 5366	      0	      1	  0.0000	 25.0000
           	 5371	      0	      1	  0.0000	 25.0000
           	 5376	      0	      1	  0.0000	 25.0000
           	 5381	      0	      1	  0.0000	 25.0000
           	 5386	      0	      1	  0.0000	 25.0000
           	 5391	      0	      1	  0.0000	 25.0000
           	 5396	      0	      1	  0.0000	 25.0000
           	 5401	      0	      1	  0.0000	 25.0000
           	 5406	      0	      1	  0.0000	 25.0000
           	 5411	      0	      1	  0.0000	 25.0000
           	 5416	      0	      1	  0.0000	 25.0000
           	 5421	      0	      1	  0.0000	 25.0000
           	 5426	      0	      1	  0.0000	 25.0000
           	 5431	      0	      1	  0.0000	 25.0000
           	 5436	      0	      1	  0.0000	 25.0000
           	 5441	      0	      1	  0.0000	 25.0000
           	 5446	      0	      1	  0.0000	 25.0000
           	 5451	      0	      1	  0.0000	 25.0000
           	 5456	      0	      1	  0.0000	 25.0000
           	 5461	      0	      1	  0.0000	 25.0000
           	 5466	      0	      1	  0.0000	 25.0000
           	 5471	      0	      1	  0.0000	 25.0000
           	 5476	      0	      1	  0.0000	 25.0000
           	 5481	      0	      1	  0.0000	 25.0000
           	 5486	      0	      1	  0.0000	 25.0000
           	 5491	      0	      1	  0.0000	 25.0000
           	 5496	      0	      1	  0.0000	 25.0000
           	 5501	      1	      2	 25.0000	 50.0000
           	 5506	      0	      2	  0.0000	 50.0000
           	 5511	      0	      2	  0.0000	 50.0000
           	 5516	      0	      2	  0.0000	 50.0000
           	 5521	      0	      2	  0.0000	 50.0000
           	 5526	      0	      2	  0.0000	 50.0000
           	 5531	      0	      2	  0.0000	 50.0000
           	 5536	      0	      2	  0.0000	 50.0000
           	 5541	      0	      2	  0.0000	 50.0000
           	 5546	      0	      2	  0.0000	 50.0000
           	 5551	      0	      2	  0.0000	 50.0000
           	 5556	      0	      2	  0.0000	 50.0000
           	 5561	      0	      2	  0.0000	 50.0000
           	 5566	      0	      2	  0.0000	 50.0000
           	 5571	      0	      2	  0.0000	 50.0000
           	 5576	      0	      2	  0.0000	 50.0000
           	 5581	      0	      2	  0.0000	 50.0000
           	 5586	      0	      2	  0.0000	 50.0000
           	 5591	      0	      2	  0.0000	 50.0000
           	 5596	      0	      2	  0.0000	 50.0000
           	 5601	      0	      2	  0.0000	 50.0000
           	 5606	      0	      2	  0.0000	 50.0000
           	 5611	      0	      2	  0.0000	 50.0000
           	 5616	      0	      2	  0.0000	 50.0000
           	 5621	      0	      2	  0.0000	 50.0000
           	 5626	      0	      2	  0.0000	 50.0000
           	 5631	      0	      2	  0.0000	 50.0000
           	 5636	      0	      2	  0.0000	 50.0000
           	 5641	      0	      2	  0.0000	 50.0000
           	 5646	      0	      2	  0.0000	 50.0000
           	 5651	      0	      2	  0.0000	 50.0000
           	 5656	      0	      2	  0.0000	 50.0000
           	 5661	      0	      2	  0.0000	 50.0000
           	 5666	      0	      2	  0.0000	 50.0000
           	 5671	      0	      2	  0.0000	 50.0000
           	 5676	      0	      2	  0.0000	 50.0000
           	 5681	      0	      2	  0.0000	 50.0000
           	 5686	      0	      2	  0.0000	 50.0000
           	 5691	      0	      2	  0.0000	 50.0000
           	 5696	      0	      2	  0.0000	 50.0000
           	 5701	      0	      2	  0.0000	 50.0000
           	 5706	      0	      2	  0.0000	 50.0000
           	 5711	      0	      2	  0.0000	 50.0000
           	 5716	      0	      2	  0.0000	 50.0000
           	 5721	      0	      2	  0.0000	 50.0000
           	 5726	      0	      2	  0.0000	 50.0000
           	 5731	      0	      2	  0.0000	 50.0000
           	 5736	      0	      2	  0.0000	 50.0000
           	 5741	      0	      2	  0.0000	 50.0000
           	 5746	      0	      2	  0.0000	 50.0000
           	 5751	      1	      3	 25.0000	 75.0000
           	 5756	      0	      3	  0.0000	 75.0000
           	 5761	      0	      3	  0.0000	 75.0000
           	 5766	      0	      3	  0.0000	 75.0000
           	 5771	      0	      3	  0.0000	 75.0000
           	 5776	      0	      3	  0.0000	 75.0000
           	 5781	      0	      3	  0.0000	 75.0000
           	 5786	      0	      3	  0.0000	 75.0000
           	 5791	      0	      3	  0.0000	 75.0000
           	 5796	      0	      3	  0.0000	 75.0000
           	 5801	      0	      3	  0.0000	 75.0000
           	 5806	      0	      3	  0.0000	 75.0000
           	 5811	      0	      3	  0.0000	 75.0000
           	 5816	      0	      3	  0.0000	 75.0000
           	 5821	      0	      3	  0.0000	 75.0000
           	 5826	      0	      3	  0.0000	 75.0000
           	 5831	      0	      3	  0.0000	 75.0000
           	 5836	      0	      3	  0.0000	 75.0000
           	 5841	      0	      3	  0.0000	 75.0000
           	 5846	      0	      3	  0.0000	 75.0000
           	 5851	      0	      3	  0.0000	 75.0000
           	 5856	      0	      3	  0.0000	 75.0000
           	 5861	      0	      3	  0.0000	 75.0000
           	 5866	      0	      3	  0.0000	 75.0000
           	 5871	      0	      3	  0.0000	 75.0000
           	 5876	      0	      3	  0.0000	 75.0000
           	 5881	      0	      3	  0.0000	 75.0000
           	 5886	      0	      3	  0.0000	 75.0000
           	 5891	      0	      3	  0.0000	 75.0000
           	 5896	      0	      3	  0.0000	 75.0000
           	 5901	      0	      3	  0.0000	 75.0000
           	 5906	      0	      3	  0.0000	 75.0000
           	 5911	      0	      3	  0.0000	 75.0000
           	 5916	      0	      3	  0.0000	 75.0000
           	 5921	      0	      3	  0.0000	 75.0000
           	 5926	      0	      3	  0.0000	 75.0000
           	 5931	      0	      3	  0.0000	 75.0000
           	 5936	      0	      3	  0.0000	 75.0000
           	 5941	      0	      3	  0.0000	 75.0000
           	 5946	      0	      3	  0.0000	 75.0000
           	 5951	      0	      3	  0.0000	 75.0000
           	 5956	      0	      3	  0.0000	 75.0000
           	 5961	      0	      3	  0.0000	 75.0000
           	 5966	      0	      3	  0.0000	 75.0000
           	 5971	      0	      3	  0.0000	 75.0000
           	 5976	      0	      3	  0.0000	 75.0000
           	 5981	      0	      3	  0.0000	 75.0000
           	 5986	      0	      3	  0.0000	 75.0000
           	 5991	      0	      3	  0.0000	 75.0000
           	 5996	      0	      3	  0.0000	 75.0000
           	 6001	      1	      4	 25.0000	100.0000

Histogram  	   DN	   Npts	  Total	 Percent	 Acc Pct
Band 112   	 5023	      1	      1	 25.0000	 25.0000
Bin=3      	 5026	      0	      1	  0.0000	 25.0000
           	 5029	      0	      1	  0.0000	 25.0000
           	 5032	      0	      1	  0.0000	 25.0000
           	 5035	      0	      1	  0.0000	 25.0000
           	 5038	      0	      1	  0.0000	 25.0000
           	 5041	      0	      1	  0.0000	 25.0000
           	 5044	      0	      1	  0.0000	 25.0000
           	 5047	      0	      1	  0.0000	 25.0000
           	 5050	      0	      1	  0.0000	 25.0000
           	 5053	      0	      1	  0.0000	 25.0000
           	 5056	      0	      1	  0.0000	 25.0000
           	 5059	      0	      1	  0.0000	 25.0000
           	 5062	      0	      1	  0.0000	 25.0000
           	 5065	      0	      1	  0.0000	 25.0000
           	 5068	      0	      1	  0.0000	 25.0000
           	 5071	      0	      1	  0.0000	 25.0000
           	 5074	      0	      1	  0.0000	 25.0000
           	 5077	      0	      1	  0.0000	 25.0000
           	 5080	      0	      1	  0.0000	 25.0000
           	 5083	      0	      1	  0.0000	 25.0000
           	 5086	      0	      1	  0.0000	 25.0000
           	 5089	      0	      1	  0.0000	 25.0000
           	 5092	      0	      1	  0.0000	 25.0000
           	 5095	      0	      1	  0.0000	 25.0000
           	 5098	      0	      1	  0.0000	 25.0000
           	 5101	      0	      1	  0.0000	 25.0000
           	 5104	      0	      1	  0.0000	 25.0000
           	 5107	      0	      1	  0.0000	 25.0000
           	 5110	      0	      1	  0.0000	 25.0000
           	 5113	      0	      1	  0.0000	 25.0000
           	 5116	      0	      1	  0.0000	 25.0000
           	 5119	      0	      1	  0.0000	 25.0000
           	 5122	      0	      1	  0.0000	 25.0000
           	 5125	      0	      1	  0.0000	 25.0000
           	 5128	      0	      1	  0.0000	 25.0000
           	 5131	      0	      1	  0.0000	 25.0000
           	 5134	      0	      1	  0.0000	 25.0000
           	 5137	      0	      1	  0.0000	 25.0000
           	 5140	      0	      1	  0.0000	 25.0000
           	 5143	      0	      1	  0.0000	 25.0000
